idRutas;Nombre_Ruta;Destino;Posicion;Nombre_Parada;Tipo_Servicio;Estación
59;16-ene;Tierra Grata- Portal Dorado;3754;401A05;ALIMENTADOR;
59;16-ene;Tierra Grata- Portal Dorado;4274;402A05;ALIMENTADOR;
59;16-ene;Tierra Grata- Portal Dorado;4584;056A05;ALIMENTADOR;
59;16-ene;Tierra Grata- Portal Dorado;4941;201A05;ALIMENTADOR;
59;16-ene;Tierra Grata- Portal Dorado;8647;A05_GM;ALIMENTADOR;
60;16-feb;Engativa Centro- Portal Dorado;0;A07_GM;ALIMENTADOR;
60;16-feb;Engativa Centro- Portal Dorado;4204;217A05;ALIMENTADOR;
60;16-feb;Engativa Centro- Portal Dorado;4559;404A05;ALIMENTADOR;
60;16-feb;Engativa Centro- Portal Dorado;5066;405A05;ALIMENTADOR;
60;16-feb;Engativa Centro- Portal Dorado;5221;370A05;ALIMENTADOR;
60;16-feb;Engativa Centro- Portal Dorado;5452;224A05;ALIMENTADOR;
60;16-feb;Engativa Centro- Portal Dorado;5767;219A05_GM;ALIMENTADOR;
60;16-feb;Engativa Centro- Portal Dorado;6101;500A05_GM;ALIMENTADOR;
60;16-feb;Engativa Centro- Portal Dorado;6560;066A05;ALIMENTADOR;
60;16-feb;Engativa Centro- Portal Dorado;7268;064A05;ALIMENTADOR;
60;16-feb;Engativa Centro- Portal Dorado;13598;A07_GM;ALIMENTADOR;
61;16-mar;Dorado Álamos- Portal Dorado ;0;A05_GM;ALIMENTADOR;
61;16-mar;Dorado Álamos- Portal Dorado ;1087;096A05;ALIMENTADOR;
61;16-mar;Dorado Álamos- Portal Dorado ;1566;306A05;ALIMENTADOR;
61;16-mar;Dorado Álamos- Portal Dorado ;2169;389A05_GM;ALIMENTADOR;
61;16-mar;Dorado Álamos- Portal Dorado ;2608;467A05;ALIMENTADOR;
61;16-mar;Dorado Álamos- Portal Dorado ;2982;328A05;ALIMENTADOR;
61;16-mar;Dorado Álamos- Portal Dorado ;3314;339A05;ALIMENTADOR;
61;16-mar;Dorado Álamos- Portal Dorado ;3763;034B05;ALIMENTADOR;
61;16-mar;Dorado Álamos- Portal Dorado ;4086;453A05;ALIMENTADOR;
61;16-mar;Dorado Álamos- Portal Dorado ;4509;169A05;ALIMENTADOR;
61;16-mar;Dorado Álamos- Portal Dorado ;6067;153A06;ALIMENTADOR;
61;16-mar;Dorado Álamos- Portal Dorado ;7082;A05_GM;ALIMENTADOR;
62;16-abr;El Muelle- Portal Dorado;0;A04_GM;ALIMENTADOR;
62;16-abr;El Muelle- Portal Dorado;2109;063A05;ALIMENTADOR;
62;16-abr;El Muelle- Portal Dorado;2681;203A05;ALIMENTADOR;
62;16-abr;El Muelle- Portal Dorado;3187;244A05;ALIMENTADOR;
62;16-abr;El Muelle- Portal Dorado;3554;249A05;ALIMENTADOR;
62;16-abr;El Muelle- Portal Dorado;3839;258A05_GM;ALIMENTADOR;
62;16-abr;El Muelle- Portal Dorado;4240;259A05;ALIMENTADOR;
62;16-abr;El Muelle- Portal Dorado;4596;228A05;ALIMENTADOR;
62;16-abr;El Muelle- Portal Dorado;5089;202A05;ALIMENTADOR;
62;16-abr;El Muelle- Portal Dorado;9228;A04_GM;ALIMENTADOR;
63;16-may;Villa Amalia- Portal Dorado;0;A08_GM;ALIMENTADOR;
63;16-may;Villa Amalia- Portal Dorado;3086;205A05;ALIMENTADOR;
63;16-may;Villa Amalia- Portal Dorado;3776;216A05;ALIMENTADOR;
63;16-may;Villa Amalia- Portal Dorado;4211;242A05;ALIMENTADOR;
63;16-may;Villa Amalia- Portal Dorado;4593;255A05;ALIMENTADOR;
63;16-may;Villa Amalia- Portal Dorado;5253;089A04_GM;ALIMENTADOR;
63;16-may;Villa Amalia- Portal Dorado;5564;308A04;ALIMENTADOR;
63;16-may;Villa Amalia- Portal Dorado;6500;256A05;ALIMENTADOR;
63;16-may;Villa Amalia- Portal Dorado;6811;243A05;ALIMENTADOR;
63;16-may;Villa Amalia- Portal Dorado;7144;232A05;ALIMENTADOR;
63;16-may;Villa Amalia- Portal Dorado;7875;204A05;ALIMENTADOR;
63;16-may;Villa Amalia- Portal Dorado;13094;A08_GM;ALIMENTADOR;
64;16-jun;La Faena- Portal Dorado;0;A07_GM;ALIMENTADOR;
64;16-jun;La Faena- Portal Dorado;5604;067A05;ALIMENTADOR;
64;16-jun;La Faena- Portal Dorado;5816;069A05;ALIMENTADOR;
64;16-jun;La Faena- Portal Dorado;6129;071A05_GM;ALIMENTADOR;
64;16-jun;La Faena- Portal Dorado;6362;415A05;ALIMENTADOR;
64;16-jun;La Faena- Portal Dorado;6679;350A05;ALIMENTADOR;
64;16-jun;La Faena- Portal Dorado;6868;416A05;ALIMENTADOR;
64;16-jun;La Faena- Portal Dorado;7135;222A05;ALIMENTADOR;
64;16-jun;La Faena- Portal Dorado;7424;068A05;ALIMENTADOR;
64;16-jun;La Faena- Portal Dorado;7682;110A05;ALIMENTADOR;
64;16-jun;La Faena- Portal Dorado;15323;A07_GM;ALIMENTADOR;
68;16-14;Aeropuerto - Portal Dorado;0;A06_GM;ALIMENTADOR;
68;16-14;Aeropuerto - Portal Dorado;1216;378A05;ALIMENTADOR;
68;16-14;Aeropuerto - Portal Dorado;1491;194A05;ALIMENTADOR;
68;16-14;Aeropuerto - Portal Dorado;1762;Puente Aéreo;ALIMENTADOR;
68;16-14;Aeropuerto - Portal Dorado;2154;383A05;ALIMENTADOR;
68;16-14;Aeropuerto - Portal Dorado;2873;377D05_GM;ALIMENTADOR;
68;16-14;Aeropuerto - Portal Dorado;3925;382A06;ALIMENTADOR;
68;16-14;Aeropuerto - Portal Dorado;4371;383A06;ALIMENTADOR;
68;16-14;Aeropuerto - Portal Dorado;7619;A06_GM;ALIMENTADOR;
80;13-jul;Peninsula- Portal 20 de Julio;0;Peninsula;ALIMENTADOR;
80;13-jul;Peninsula- Portal 20 de Julio;1512;043A13;ALIMENTADOR;
80;13-jul;Peninsula- Portal 20 de Julio;2008;029A13;ALIMENTADOR;
80;13-jul;Peninsula- Portal 20 de Julio;2169;184A13;ALIMENTADOR;
80;13-jul;Peninsula- Portal 20 de Julio;2436;368A13_CE;ALIMENTADOR;
80;13-jul;Peninsula- Portal 20 de Julio;2640;366A13;ALIMENTADOR;
80;13-jul;Peninsula- Portal 20 de Julio;2901;160A13;ALIMENTADOR;
80;13-jul;Peninsula- Portal 20 de Julio;3248;158A13;ALIMENTADOR;
80;13-jul;Peninsula- Portal 20 de Julio;3618;507A13;ALIMENTADOR;
80;13-jul;Peninsula- Portal 20 de Julio;3808;410A13;ALIMENTADOR;
80;13-jul;Peninsula- Portal 20 de Julio;3914;157A13;ALIMENTADOR;
80;13-jul;Peninsula- Portal 20 de Julio;4250;159A13;ALIMENTADOR;
80;13-jul;Peninsula- Portal 20 de Julio;4557;367A13;ALIMENTADOR;
80;13-jul;Peninsula- Portal 20 de Julio;4763;369A13;ALIMENTADOR;
80;13-jul;Peninsula- Portal 20 de Julio;4994;185A13;ALIMENTADOR;
80;13-jul;Peninsula- Portal 20 de Julio;5200;032A13;ALIMENTADOR;
80;13-jul;Peninsula- Portal 20 de Julio;5451;030A13;ALIMENTADOR;
80;13-jul;Peninsula- Portal 20 de Julio;6595;Peninsula;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;0;Plataforma_CE;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;3338;037A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;3688;039A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;4138;041A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;4540;049A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;5032;051A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;5304;053A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;5824;055A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;6302;057A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;6613;511A11;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;6833;060A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;7314;154A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;7471;152A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;7703;505A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;8535;153A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;8889;059A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;9412;058A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;9922;056A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;10353;054A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;10663;052A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;11181;050A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;11582;042A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;11990;040A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;12360;038A13;ALIMENTADOR;
81;13-dic;Libertadores- Portal 20 de Julio;15137;Plataforma_CE;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;0;Juan_Rey;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;4841;179A13_ce;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;5855;083A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;6150;081A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;6508;079A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;6939;077A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;7155;075A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;7559;073A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;7964;070A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;8163;137A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;8417;140A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;8920;441A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;9151;442A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;9343;136A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;9522;071A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;9929;072A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;10309;076A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;10563;074A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;10976;078A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;11333;080A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;11662;082A13;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;12671;180A13_ce;ALIMENTADOR;
82;13-jun;Juan Rey- Portal 20 de Julio;16973;Juan_Rey;ALIMENTADOR;
83;13-sep;Tihuaque- Portal 20 de Julio;0;Tihuaque;ALIMENTADOR;
83;13-sep;Tihuaque- Portal 20 de Julio;7402;149A13;ALIMENTADOR;
83;13-sep;Tihuaque- Portal 20 de Julio;7916;595A13_CE;ALIMENTADOR;
83;13-sep;Tihuaque- Portal 20 de Julio;8126;146A13;ALIMENTADOR;
83;13-sep;Tihuaque- Portal 20 de Julio;8504;142A13;ALIMENTADOR;
83;13-sep;Tihuaque- Portal 20 de Julio;8878;134A13_CE;ALIMENTADOR;
83;13-sep;Tihuaque- Portal 20 de Julio;8928;135A13;ALIMENTADOR;
83;13-sep;Tihuaque- Portal 20 de Julio;9283;143A13;ALIMENTADOR;
83;13-sep;Tihuaque- Portal 20 de Julio;9640;145A13;ALIMENTADOR;
83;13-sep;Tihuaque- Portal 20 de Julio;10242;150A13;ALIMENTADOR;
83;13-sep;Tihuaque- Portal 20 de Julio;17308;Tihuaque;ALIMENTADOR;
84;13-13;Resurreccion- Portal 20 de Julio;0;Resurreccion;ALIMENTADOR;
84;13-13;Resurreccion- Portal 20 de Julio;1643;072A12;ALIMENTADOR;
84;13-13;Resurreccion- Portal 20 de Julio;1963;316A12_CE;ALIMENTADOR;
84;13-13;Resurreccion- Portal 20 de Julio;2597;301A12;ALIMENTADOR;
84;13-13;Resurreccion- Portal 20 de Julio;2928;291A12;ALIMENTADOR;
84;13-13;Resurreccion- Portal 20 de Julio;3234;311A12;ALIMENTADOR;
84;13-13;Resurreccion- Portal 20 de Julio;3583;309A12;ALIMENTADOR;
84;13-13;Resurreccion- Portal 20 de Julio;3846;353A12;ALIMENTADOR;
84;13-13;Resurreccion- Portal 20 de Julio;4062;354A12;ALIMENTADOR;
84;13-13;Resurreccion- Portal 20 de Julio;4363;355A12;ALIMENTADOR;
84;13-13;Resurreccion- Portal 20 de Julio;4811;356A12;ALIMENTADOR;
84;13-13;Resurreccion- Portal 20 de Julio;5085;357A12;ALIMENTADOR;
84;13-13;Resurreccion- Portal 20 de Julio;5502;314A12;ALIMENTADOR;
84;13-13;Resurreccion- Portal 20 de Julio;5741;302A12;ALIMENTADOR;
84;13-13;Resurreccion- Portal 20 de Julio;8176;Resurreccion;ALIMENTADOR;
89;9-mar;La Libertad - Portal Américas;0;PLAT.D.DES.;ALIMENTADOR;
89;9-mar;La Libertad - Portal Américas;1550;018A08-ET  Av C. de Cali - CL 52 Sur;ALIMENTADOR;
89;9-mar;La Libertad - Portal Américas;2120;366A08-ET  KR 87 CL 54C Sur ;ALIMENTADOR;
89;9-mar;La Libertad - Portal Américas;2397;271A08-ET KR 87 - CL 56B Sur ;ALIMENTADOR;
89;9-mar;La Libertad - Portal Américas;2702;367A08-ET  CL 57 Sur - KR 87D Bis ;ALIMENTADOR;
89;9-mar;La Libertad - Portal Américas;3142;102A08-ET  KR 88C - CL 57B Sur;ALIMENTADOR;
89;9-mar;La Libertad - Portal Américas;3377;104A08-ET  KR 88C - CL 58C Sur ;ALIMENTADOR;
89;9-mar;La Libertad - Portal Américas;3709;304A09-ET;ALIMENTADOR;
89;9-mar;La Libertad - Portal Américas;4142;266A08-ET  CL 58C Sur - KR87 Bis ;ALIMENTADOR;
89;9-mar;La Libertad - Portal Américas;4573;272A08_ET  KR 87 - CL 56 Sur;ALIMENTADOR;
89;9-mar;La Libertad - Portal Américas;4866;385A08-ET  KR 87 - CL 54 Sur;ALIMENTADOR;
89;9-mar;La Libertad - Portal Américas;5109;329A08-ET CL 52A Sur - KR 86C;ALIMENTADOR;
89;9-mar;La Libertad - Portal Américas;6236;PLAT.D.DES.;ALIMENTADOR;
90;8-ene;Kennedy Central - Banderas;0;ALIM3;ALIMENTADOR;
90;8-ene;Kennedy Central - Banderas;400;559A08;ALIMENTADOR;
90;8-ene;Kennedy Central - Banderas;811;257A08;ALIMENTADOR;
90;8-ene;Kennedy Central - Banderas;1281;123B08;ALIMENTADOR;
90;8-ene;Kennedy Central - Banderas;1711;185A08;ALIMENTADOR;
90;8-ene;Kennedy Central - Banderas;2042;184B08;ALIMENTADOR;
90;8-ene;Kennedy Central - Banderas;2554;496A08;ALIMENTADOR;
90;8-ene;Kennedy Central - Banderas;2901;483A08_Supermanzana 3;ALIMENTADOR;
90;8-ene;Kennedy Central - Banderas;3414;204A08;ALIMENTADOR;
90;8-ene;Kennedy Central - Banderas;3732;091A08;ALIMENTADOR;
90;8-ene;Kennedy Central - Banderas;4515;DESALIM;ALIMENTADOR;
90;8-ene;Kennedy Central - Banderas;4595;ALIM3;ALIMENTADOR;
91;8-feb;Kennedy Hospital - Banderas;0;ALIM1;ALIMENTADOR;
91;8-feb;Kennedy Hospital - Banderas;843;198A08;ALIMENTADOR;
91;8-feb;Kennedy Hospital - Banderas;1227;107A08;ALIMENTADOR;
91;8-feb;Kennedy Hospital - Banderas;1517;199B08;ALIMENTADOR;
91;8-feb;Kennedy Hospital - Banderas;1986;170A08;ALIMENTADOR;
91;8-feb;Kennedy Hospital - Banderas;2820;400A09;ALIMENTADOR;
91;8-feb;Kennedy Hospital - Banderas;3237;397A09;ALIMENTADOR;
91;8-feb;Kennedy Hospital - Banderas;3657;516A09;ALIMENTADOR;
91;8-feb;Kennedy Hospital - Banderas;4519;194A08;ALIMENTADOR;
91;8-feb;Kennedy Hospital - Banderas;4939;106B08;ALIMENTADOR;
91;8-feb;Kennedy Hospital - Banderas;5513;190A08_Supermanzana 7;ALIMENTADOR;
91;8-feb;Kennedy Hospital - Banderas;6298;DESALIM;ALIMENTADOR;
91;8-feb;Kennedy Hospital - Banderas;6334;ALIM1;ALIMENTADOR;
92;8-abr;Corabastos - Banderas;0;ALIM2;ALIMENTADOR;
92;8-abr;Corabastos - Banderas;1743;430A08;ALIMENTADOR;
92;8-abr;Corabastos - Banderas;2650;114A08;ALIMENTADOR;
92;8-abr;Corabastos - Banderas;3046;006A08;ALIMENTADOR;
92;8-abr;Corabastos - Banderas;3563;008A08;ALIMENTADOR;
92;8-abr;Corabastos - Banderas;3963;220A08;ALIMENTADOR;
92;8-abr;Corabastos - Banderas;4287;127B08;ALIMENTADOR;
92;8-abr;Corabastos - Banderas;4580;150B08;ALIMENTADOR;
92;8-abr;Corabastos - Banderas;5016;186A08;ALIMENTADOR;
92;8-abr;Corabastos - Banderas;5397;187A08;ALIMENTADOR;
92;8-abr;Corabastos - Banderas;5764;188A08;ALIMENTADOR;
92;8-abr;Corabastos - Banderas;6254;064B08;ALIMENTADOR;
92;8-abr;Corabastos - Banderas;6925;DESALIM;ALIMENTADOR;
92;8-abr;Corabastos - Banderas;6983;ALIM2;ALIMENTADOR;
93;8-jun;Timiza - Banderas;0;ALIM1;ALIMENTADOR;
93;8-jun;Timiza - Banderas;2597;033A09;ALIMENTADOR;
93;8-jun;Timiza - Banderas;2946;035B09;ALIMENTADOR;
93;8-jun;Timiza - Banderas;3576;037A09;ALIMENTADOR;
93;8-jun;Timiza - Banderas;4011;017A09;ALIMENTADOR;
93;8-jun;Timiza - Banderas;4718;406A09;ALIMENTADOR;
93;8-jun;Timiza - Banderas;5154;414A09;ALIMENTADOR;
93;8-jun;Timiza - Banderas;5458;474A09;ALIMENTADOR;
93;8-jun;Timiza - Banderas;5960;505A09;ALIMENTADOR;
93;8-jun;Timiza - Banderas;6156;506A09;ALIMENTADOR;
93;8-jun;Timiza - Banderas;6759;036A09;ALIMENTADOR;
93;8-jun;Timiza - Banderas;7169;034A09;ALIMENTADOR;
93;8-jun;Timiza - Banderas;9703;DESALIM;ALIMENTADOR;
93;8-jun;Timiza - Banderas;9739;ALIM1;ALIMENTADOR;
93;8-jun;Timiza - Banderas;0;ALIM1;ALIMENTADOR;
93;8-jun;Timiza - Banderas;3155;036A09;ALIMENTADOR;
93;8-jun;Timiza - Banderas;3565;034A09;ALIMENTADOR;
93;8-jun;Timiza - Banderas;6099;DESALIM;ALIMENTADOR;
93;8-jun;Timiza - Banderas;6135;ALIM1;ALIMENTADOR;
94;9-ene;Casa Blanca - Portal Américas;0;ALIMENT_1-1;ALIMENTADOR;
94;9-ene;Casa Blanca - Portal Américas;1610;033A08;ALIMENTADOR;
94;9-ene;Casa Blanca - Portal Américas;1958;164B08;ALIMENTADOR;
94;9-ene;Casa Blanca - Portal Américas;2355;165B08;ALIMENTADOR;
94;9-ene;Casa Blanca - Portal Américas;2702;314A08;ALIMENTADOR;
94;9-ene;Casa Blanca - Portal Américas;3003;133B08;ALIMENTADOR;
94;9-ene;Casa Blanca - Portal Américas;3333;134A08;ALIMENTADOR;
94;9-ene;Casa Blanca - Portal Américas;3562;313A08;ALIMENTADOR;
94;9-ene;Casa Blanca - Portal Américas;3838;174B08;ALIMENTADOR;
94;9-ene;Casa Blanca - Portal Américas;4139;176B08;ALIMENTADOR;
94;9-ene;Casa Blanca - Portal Américas;4532;343A08;ALIMENTADOR;
94;9-ene;Casa Blanca - Portal Américas;4904;346A08;ALIMENTADOR;
94;9-ene;Casa Blanca - Portal Américas;6780;DESCARGUE_1;ALIMENTADOR;
94;9-ene;Casa Blanca - Portal Américas;6853;ALIMENT_1-1;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;0;ALIMENT_3-3;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;4606;270A09;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;5182;248A09;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;5716;219A08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;6052;470A08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;6360;600A08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;6780;248A08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;7063;243A08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;7380;285A08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;11926;DESCARGUE_3;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;12057;ALIMENT_3-3;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;0;ALIMENT_3-3;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;2059;543A08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;2430;080A08 ;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;2763;147A08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;3110;082A08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;3540;084B08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;4078;277A09;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;4514;270A09;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;5090;248A09;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;5624;219A08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;5960;470A08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;6268;600A08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;6688;248A08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;6971;243A08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;7288;285A08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;7864;276A09;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;8222;031A09;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;8857;579A08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;9437;083B08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;9874;079B08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;10211;053A08;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;11834;DESCARGUE_3;ALIMENTADOR;
95;9-feb;Metrovivienda - Portal Américas;11965;ALIMENT_3-3;ALIMENTADOR;
96;9-abr;Patio Bonito - Portal Américas;0;ALIMENT_1-4;ALIMENTADOR;
96;9-abr;Patio Bonito - Portal Américas;2666;053A08;ALIMENTADOR;
96;9-abr;Patio Bonito - Portal Américas;3041;357A08;ALIMENTADOR;
96;9-abr;Patio Bonito - Portal Américas;3311;390A08;ALIMENTADOR;
96;9-abr;Patio Bonito - Portal Américas;3799;528A08;ALIMENTADOR;
96;9-abr;Patio Bonito - Portal Américas;4079;530A08;ALIMENTADOR;
96;9-abr;Patio Bonito - Portal Américas;4479;531A08;ALIMENTADOR;
96;9-abr;Patio Bonito - Portal Américas;4772;532A08;ALIMENTADOR;
96;9-abr;Patio Bonito - Portal Américas;5175;399A08;ALIMENTADOR;
96;9-abr;Patio Bonito - Portal Américas;5466;388A08;ALIMENTADOR;
96;9-abr;Patio Bonito - Portal Américas;5989;386A08;ALIMENTADOR;
96;9-abr;Patio Bonito - Portal Américas;7417;DESCARGUE_1;ALIMENTADOR;
96;9-abr;Patio Bonito - Portal Américas;7557;ALIMENT_1-4;ALIMENTADOR;
97;9-may;Av Tintal - Portal Américas;0;ALIMENT_3-2;ALIMENTADOR;
97;9-may;Av Tintal - Portal Américas;2083;543A08;ALIMENTADOR;
97;9-may;Av Tintal - Portal Américas;2454;080A08 ;ALIMENTADOR;
97;9-may;Av Tintal - Portal Américas;2787;147A08;ALIMENTADOR;
97;9-may;Av Tintal - Portal Américas;3134;082A08;ALIMENTADOR;
97;9-may;Av Tintal - Portal Américas;3564;084B08;ALIMENTADOR;
97;9-may;Av Tintal - Portal Américas;4102;277A09;ALIMENTADOR;
97;9-may;Av Tintal - Portal Américas;5082;276A09;ALIMENTADOR;
97;9-may;Av Tintal - Portal Américas;5440;031A09;ALIMENTADOR;
97;9-may;Av Tintal - Portal Américas;6075;579A08;ALIMENTADOR;
97;9-may;Av Tintal - Portal Américas;6655;083B08;ALIMENTADOR;
97;9-may;Av Tintal - Portal Américas;7092;079B08;ALIMENTADOR;
97;9-may;Av Tintal - Portal Américas;7429;053A08;ALIMENTADOR;
97;9-may;Av Tintal - Portal Américas;9052;DESCARGUE_3;ALIMENTADOR;
97;9-may;Av Tintal - Portal Américas;9159;ALIMENT_3-2;ALIMENTADOR;
98;9-jun;Av Villavicencio - Portal Américas;0;ALIMENT_1-2;ALIMENTADOR;
98;9-jun;Av Villavicencio - Portal Américas;1586;033A08;ALIMENTADOR;
98;9-jun;Av Villavicencio - Portal Américas;1934;164B08;ALIMENTADOR;
98;9-jun;Av Villavicencio - Portal Américas;2126;034B08;ALIMENTADOR;
98;9-jun;Av Villavicencio - Portal Américas;2534;032B08;ALIMENTADOR;
98;9-jun;Av Villavicencio - Portal Américas;3416;DESCARGUE_1;ALIMENTADOR;
98;9-jun;Av Villavicencio - Portal Américas;3513;ALIMENT_1-2;ALIMENTADOR;
99;9-jul;Bosa Independencia - Portal Américas;0;ALIMENT_2-2;ALIMENTADOR;
99;9-jul;Bosa Independencia - Portal Américas;3672;267A09;ALIMENTADOR;
99;9-jul;Bosa Independencia - Portal Américas;3889;268A09;ALIMENTADOR;
99;9-jul;Bosa Independencia - Portal Américas;4240;258A09;ALIMENTADOR;
99;9-jul;Bosa Independencia - Portal Américas;4501;254A09;ALIMENTADOR;
99;9-jul;Bosa Independencia - Portal Américas;4872;497B09 ;ALIMENTADOR;
99;9-jul;Bosa Independencia - Portal Américas;5136;255A09;ALIMENTADOR;
99;9-jul;Bosa Independencia - Portal Américas;5413;265A09;ALIMENTADOR;
99;9-jul;Bosa Independencia - Portal Américas;5630;293A09;ALIMENTADOR;
99;9-jul;Bosa Independencia - Portal Américas;8584;DESCARGUE_2A;ALIMENTADOR;
99;9-jul;Bosa Independencia - Portal Américas;8638;ALIMENT_2-2;ALIMENTADOR;
100;9-ago;Porvenir - Portal Américas;0;ALIMENT_3-1;ALIMENTADOR;
100;9-ago;Porvenir - Portal Américas;1650;541A08;ALIMENTADOR;
100;9-ago;Porvenir - Portal Américas;2372;544A08;ALIMENTADOR;
100;9-ago;Porvenir - Portal Américas;2639;363A08;ALIMENTADOR;
100;9-ago;Porvenir - Portal Américas;3104;085A08;ALIMENTADOR;
100;9-ago;Porvenir - Portal Américas;3320;300A08;ALIMENTADOR;
100;9-ago;Porvenir - Portal Américas;3556;518A08;ALIMENTADOR;
100;9-ago;Porvenir - Portal Américas;3940;234A08;ALIMENTADOR;
100;9-ago;Porvenir - Portal Américas;4185;233A08;ALIMENTADOR;
